Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-14 16:54:31,1323.77,13.0,22.4,0.1,100,4743397571,71680490905
2024-04-14 16:54:36,1328.8,13.1,22.4,0.1,100,4743501126,71680602420
2024-04-14 16:54:41,1333.84,13.0,22.4,0.1,79,4743671931,71680782745
2024-04-14 16:54:46,1338.88,13.1,22.4,0.1,76,4743774762,71680907743
2024-04-14 16:54:51,1343.92,13.0,22.4,0.1,100,4743809125,71680953066
2024-04-14 16:54:57,1348.96,13.0,22.4,0.1,100,4743876526,71681030047
2024-04-14 16:55:02,1354.0,13.0,22.4,0.1,100,4743944352,71681107573
2024-04-14 16:55:07,1359.04,13.2,22.4,0.1,100,4744080753,71681253847
2024-04-14 16:55:12,1364.08,12.9,22.4,0.1,100,4744252472,71681435737
2024-04-14 16:55:17,1369.11,13.0,22.4,0.1,80,4744354748,71681548929
2024-04-14 16:55:22,1374.15,13.0,22.4,0.1,55,4744492028,71681695489
2024-04-14 16:55:27,1379.2,13.0,22.4,0.1,100,4744577395,71681790378
2024-04-14 16:55:32,1384.23,12.9,22.4,0.1,100,4744664458,71681885779
2024-04-14 16:55:37,1389.27,13.0,22.4,0.1,77,4744697821,71681927942
2024-04-14 16:55:42,1394.31,13.0,22.4,0.1,100,4744716110,71681954731
2024-04-14 16:55:47,1399.35,12.9,22.4,0.1,90,4744852842,71682100383
2024-04-14 16:55:52,1404.39,13.3,22.4,0.1,79,4744987323,71682242895
2024-04-14 16:55:57,1409.43,13.0,22.4,0.1,75,4745038273,71682304145
2024-04-14 16:56:02,1414.46,13.0,22.4,0.1,56,4745141729,71682418741
2024-04-14 16:56:07,1419.5,13.0,22.4,0.1,60,4745344442,71682632774
2024-04-14 16:56:12,1424.54,12.9,22.4,0.1,100,4745444491,71682742163
2024-04-14 16:56:17,1429.58,13.0,22.4,0.1,59,4745513013,71682819785
2024-04-14 16:56:22,1434.61,13.1,22.4,0.1,100,4745564177,71682880561
2024-04-14 16:56:27,1439.65,12.9,22.4,0.1,100,4745615445,71682941229
2024-04-14 16:56:32,1444.69,13.3,22.4,0.1,100,4745784725,71683119849
2024-04-14 16:56:37,1449.73,12.9,22.4,0.1,100,4745853757,71683198041
2024-04-14 16:56:42,1454.77,12.9,22.4,0.1,77,4745987496,71683340880
2024-04-14 16:56:47,1459.81,13.1,22.4,0.1,79,4746004381,71683366205
2024-04-14 16:56:52,1464.85,13.1,22.4,0.1,77,4746004381,71683374105
2024-04-14 16:56:57,1469.89,12.9,22.4,0.1,100,4746092002,71683470286
2024-04-14 16:57:02,1474.93,13.1,22.4,0.1,78,4746240003,71683627807
2024-04-14 16:57:08,1479.97,13.0,22.4,0.1,100,4746393656,71683790814
2024-04-14 16:57:13,1485.0,13.0,22.4,0.1,78,4746495684,71683902916
2024-04-14 16:57:18,1490.04,13.2,22.4,0.1,78,4746513892,71683932084
2024-04-14 16:57:23,1495.08,13.2,22.4,0.1,51,4746671529,71684101401
2024-04-14 16:57:28,1500.12,13.0,22.4,0.1,100,4746739684,71684179556
2024-04-14 16:57:33,1505.16,13.0,22.4,0.1,100,4746824882,71684273854
2024-04-14 16:57:38,1510.2,13.0,22.4,0.1,100,4746891933,71684349765
2024-04-14 16:57:43,1515.24,12.9,22.4,0.1,70,4746959243,71684426964
2024-04-14 16:57:48,1520.27,13.0,22.4,0.1,98,4747112858,71684589679
2024-04-14 16:57:53,1525.32,13.1,22.4,0.1,60,4747214629,71684700850
2024-04-14 16:57:58,1530.35,13.0,22.4,0.1,65,4747283197,71684778038
2024-04-14 16:58:03,1535.39,13.0,22.4,0.1,79,4747300375,71684804196
2024-04-14 16:58:08,1540.43,13.0,22.4,0.1,57,4747388785,71684900626
2024-04-14 16:58:13,1545.47,13.1,22.4,0.1,100,4747524650,71685047331
2024-04-14 16:58:18,1550.51,13.0,22.4,0.1,72,4747558408,71685093189
2024-04-14 16:58:23,1555.55,13.0,22.4,0.1,100,4747643906,71685189301
2024-04-14 16:58:28,1560.58,13.1,22.4,0.1,78,4747678539,71685231654
2024-04-14 16:58:33,1565.62,13.1,22.4,0.1,74,4747731014,71685295434
2024-04-14 16:58:38,1570.66,13.1,22.4,0.1,78,4747800709,71685374918
2024-04-14 16:58:43,1575.7,13.0,22.4,0.1,76,4747837222,71685424521
2024-04-14 16:58:48,1580.74,13.0,22.4,0.1,100,4747940480,71685537357
2024-04-14 16:58:53,1585.77,13.0,22.4,0.1,79,4748078657,71685684754
2024-04-14 16:58:58,1590.81,13.0,22.4,0.1,73,4748096032,71685710872
2024-04-14 16:59:03,1595.85,13.0,22.4,0.1,57,4748184178,71685807698
2024-04-14 16:59:08,1600.89,13.0,22.4,0.1,100,4748218658,71685850789
2024-04-14 16:59:13,1605.93,13.3,22.4,0.1,56,4748303885,71685945933
2024-04-14 16:59:19,1610.97,12.9,22.4,0.1,100,4748439674,71686091844
2024-04-14 16:59:24,1616.0,13.0,22.4,0.1,61,4748554462,71686215802
2024-04-14 16:59:29,1621.04,13.0,22.4,0.1,61,4748639776,71686309736
2024-04-14 16:59:34,1626.08,12.9,22.4,0.1,88,4748757000,71686435940
2024-04-14 16:59:39,1631.12,12.9,22.4,0.1,100,4748923997,71686612277
2024-04-14 16:59:44,1636.16,12.9,22.4,0.1,100,4749093271,71686792040
2024-04-14 16:59:49,1641.2,13.3,22.4,0.1,100,4749263852,71686973101
2024-04-14 16:59:54,1646.24,12.9,22.4,0.1,60,4749436561,71687156470
2024-04-14 16:59:59,1651.27,12.9,22.4,0.1,100,4749644712,71687374441
2024-04-14 17:00:04,1656.31,12.9,22.4,0.1,47,4749848179,71687586066
2024-04-14 17:00:09,1661.35,13.0,22.4,0.1,65,4749949839,71687697066
