Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-16 00:07:42,786.16,12.8,20.3,0.1,100,5203998025,72397452848
2024-04-16 00:07:47,791.2,12.9,20.3,0.1,67,5204117494,72397582277
2024-04-16 00:07:52,796.24,12.8,20.3,0.1,100,5204237435,72397711760
2024-04-16 00:07:57,801.28,12.8,20.3,0.1,100,5204341547,72397824092
2024-04-16 00:08:02,806.32,12.9,20.3,0.1,100,5204477301,72397968186
2024-04-16 00:08:07,811.36,12.8,20.3,0.1,97,5204561458,72398061583
2024-04-16 00:08:12,816.4,12.9,20.3,0.1,100,5204681254,72398190053
2024-04-16 00:08:17,821.44,12.8,20.3,0.1,100,5204818591,72398336588
2024-04-16 00:08:22,826.48,12.8,20.3,0.1,100,5204957298,72398484415
2024-04-16 00:08:27,831.51,12.9,20.3,0.1,100,5205091515,72398626792
2024-04-16 00:08:32,836.55,12.8,20.3,0.1,100,5205160143,72398704300
2024-04-16 00:08:37,841.59,12.8,20.3,0.1,81,5205294259,72398847356
2024-04-16 00:08:43,846.63,12.8,20.3,0.1,100,5205395135,72398957232
2024-04-16 00:08:48,851.67,12.9,20.3,0.1,58,5205499198,72399069575
2024-04-16 00:08:53,856.71,12.8,20.3,0.1,100,5205602229,72399181426
2024-04-16 00:08:58,861.75,12.8,20.3,0.1,100,5205705909,72399293866
2024-04-16 00:09:03,866.79,12.8,20.3,0.1,100,5205807520,72399404777
2024-04-16 00:09:08,871.82,12.8,20.3,0.1,100,5205874276,72399480784
2024-04-16 00:09:13,876.86,12.9,20.3,0.1,100,5205976408,72399591916
2024-04-16 00:09:18,881.9,12.8,20.3,0.1,100,5206078036,72399702786
2024-04-16 00:09:23,886.94,12.8,20.3,0.1,100,5206216111,72399849501
2024-04-16 00:09:28,891.98,12.8,20.3,0.1,62,5206319400,72399961490
2024-04-16 00:09:33,897.01,12.8,20.3,0.1,69,5206404906,72400056236
2024-04-16 00:09:38,902.05,12.9,20.3,0.1,67,5206539583,72400200333
2024-04-16 00:09:43,907.09,12.9,20.3,0.1,100,5206689394,72400359384
2024-04-16 00:09:48,912.12,12.9,20.3,0.1,70,5206824649,72400503579
2024-04-16 00:09:53,917.16,12.8,20.3,0.1,100,5206929056,72400616566
2024-04-16 00:09:58,922.2,12.8,20.3,0.1,100,5207033299,72400728969
2024-04-16 00:10:03,927.24,12.8,20.3,0.1,100,5207135184,72400839014
2024-04-16 00:10:08,932.27,12.8,20.3,0.1,100,5207237444,72400949376
2024-04-16 00:10:13,937.31,12.7,20.3,0.1,100,5207306087,72401026393
2024-04-16 00:10:18,942.35,12.9,20.3,0.1,55,5207443832,72401174476
2024-04-16 00:10:23,947.39,12.8,20.3,0.1,76,5207545956,72401285900
2024-04-16 00:10:28,952.43,12.8,20.3,0.1,100,5207614884,72401363588
2024-04-16 00:10:33,957.47,12.8,20.3,0.1,100,5207715675,72401473499
2024-04-16 00:10:38,962.5,12.8,20.3,0.1,100,5207817813,72401584397
2024-04-16 00:10:43,967.54,12.8,20.3,0.1,77,5207935341,72401710445
2024-04-16 00:10:48,972.58,12.8,20.3,0.1,100,5208021436,72401806620
2024-04-16 00:10:54,977.62,12.8,20.3,0.1,100,5208126206,72401923270
2024-04-16 00:10:59,982.66,12.8,20.3,0.1,100,5208229676,72402037369
2024-04-16 00:11:04,987.7,12.8,20.3,0.1,100,5208334254,72402150167
